image_id,model,question_id,question,prompt,annot_id,answer
geckonum_00997_0,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,15,0
geckonum_00997_0,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,13,0
geckonum_00997_0,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,8,0
geckonum_00997_1,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,5,1
geckonum_00997_1,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,6,1
geckonum_00997_1,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,11,1
geckonum_00997_1,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,7,1
geckonum_00997_1,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,3,1
geckonum_00997_1,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,5,1
geckonum_00997_1,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,6,1
geckonum_00997_1,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,11,1
geckonum_00997_1,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,7,1
geckonum_00997_1,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,3,1
geckonum_00997_1,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,5,0
geckonum_00997_1,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,6,0
geckonum_00997_1,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,11,0
geckonum_00997_1,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,7,0
geckonum_00997_1,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,3,0
geckonum_00997_2,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,5,1
geckonum_00997_2,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,6,1
geckonum_00997_2,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,7,1
geckonum_00997_2,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,12,1
geckonum_00997_2,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,14,1
geckonum_00997_2,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,5,1
geckonum_00997_2,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,6,1
geckonum_00997_2,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,7,1
geckonum_00997_2,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,12,1
geckonum_00997_2,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,14,1
geckonum_00997_2,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,5,0
geckonum_00997_2,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,6,0
geckonum_00997_2,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,7,0
geckonum_00997_2,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,12,0
geckonum_00997_2,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,14,0
geckonum_00997_3,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,5,1
geckonum_00997_3,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,7,1
geckonum_00997_3,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,3,1
geckonum_00997_3,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,12,1
geckonum_00997_3,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,14,1
geckonum_00997_3,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,5,1
geckonum_00997_3,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,7,1
geckonum_00997_3,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,3,1
geckonum_00997_3,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,12,1
geckonum_00997_3,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,14,1
geckonum_00997_3,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,5,0
geckonum_00997_3,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,7,0
geckonum_00997_3,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,3,0
geckonum_00997_3,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,12,0
geckonum_00997_3,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,14,0
geckonum_00997_4,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,5,1
geckonum_00997_4,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,6,1
geckonum_00997_4,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,3,1
geckonum_00997_4,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,12,1
geckonum_00997_4,imagen_a,0,Is there a pizza?,A pizza cut into 4 slices.,14,1
geckonum_00997_4,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,5,1
geckonum_00997_4,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,6,1
geckonum_00997_4,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,3,1
geckonum_00997_4,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,12,1
geckonum_00997_4,imagen_a,1,Is it sliced?,A pizza cut into 4 slices.,14,1
geckonum_00997_4,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,5,0
geckonum_00997_4,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,6,0
geckonum_00997_4,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,3,0
geckonum_00997_4,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,12,0
geckonum_00997_4,imagen_a,2,Is it cut into 4 slices?,A pizza cut into 4 slices.,14,0
geckonum_00998_0,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,0,1
geckonum_00998_0,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,10,1
geckonum_00998_0,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,1,1
geckonum_00998_0,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,13,1
geckonum_00998_0,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,8,1
geckonum_00998_0,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,0,1
geckonum_00998_0,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,10,1
geckonum_00998_0,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,1,1
geckonum_00998_0,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,13,1
geckonum_00998_0,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,8,1
geckonum_00998_0,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,0,0
geckonum_00998_0,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,10,0
geckonum_00998_0,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,1,0
geckonum_00998_0,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,13,0
geckonum_00998_0,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,8,0
geckonum_00998_1,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,5,1
geckonum_00998_1,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,12,1
geckonum_00998_1,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,6,1
geckonum_00998_1,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,11,1
geckonum_00998_1,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,3,1
geckonum_00998_1,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,5,1
geckonum_00998_1,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,12,1
geckonum_00998_1,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,6,1
geckonum_00998_1,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,11,1
geckonum_00998_1,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,3,1
geckonum_00998_1,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,5,0
geckonum_00998_1,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,12,0
geckonum_00998_1,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,6,0
geckonum_00998_1,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,11,0
geckonum_00998_1,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,3,0
geckonum_00998_2,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,5,1
geckonum_00998_2,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,12,1
geckonum_00998_2,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,6,1
geckonum_00998_2,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,3,1
geckonum_00998_2,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,7,1
geckonum_00998_2,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,5,1
geckonum_00998_2,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,12,0
geckonum_00998_2,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,6,1
geckonum_00998_2,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,3,1
geckonum_00998_2,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,7,1
geckonum_00998_2,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,5,0
geckonum_00998_2,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,12,0
geckonum_00998_2,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,6,0
geckonum_00998_2,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,3,0
geckonum_00998_2,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,7,0
geckonum_00998_3,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,12,1
geckonum_00998_3,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,6,1
geckonum_00998_3,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,3,1
geckonum_00998_3,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,7,1
geckonum_00998_3,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,14,1
geckonum_00998_3,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,12,1
geckonum_00998_3,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,6,1
geckonum_00998_3,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,3,1
geckonum_00998_3,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,7,1
geckonum_00998_3,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,14,1
geckonum_00998_3,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,12,0
geckonum_00998_3,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,6,0
geckonum_00998_3,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,3,0
geckonum_00998_3,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,7,0
geckonum_00998_3,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,14,0
geckonum_00998_4,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,5,1
geckonum_00998_4,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,12,1
geckonum_00998_4,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,3,1
geckonum_00998_4,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,7,1
geckonum_00998_4,imagen_a,0,Is there a pizza?,A pizza cut into 5 slices.,14,1
geckonum_00998_4,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,5,1
geckonum_00998_4,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,12,1
geckonum_00998_4,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,3,1
geckonum_00998_4,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,7,1
geckonum_00998_4,imagen_a,1,Is the pizza cut?,A pizza cut into 5 slices.,14,1
geckonum_00998_4,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,5,0
geckonum_00998_4,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,12,0
geckonum_00998_4,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,3,0
geckonum_00998_4,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,7,0
geckonum_00998_4,imagen_a,2,Is the pizza cut into five slices?,A pizza cut into 5 slices.,14,0
geckonum_00999_0,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,0,1
geckonum_00999_0,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,10,1
geckonum_00999_0,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,15,1
geckonum_00999_0,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,13,1
geckonum_00999_0,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,8,1
geckonum_00999_0,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,0,0
geckonum_00999_0,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,10,0
geckonum_00999_0,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,15,0
geckonum_00999_0,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,13,0
geckonum_00999_0,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,8,0
geckonum_00999_0,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,0,0
geckonum_00999_0,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,10,0
geckonum_00999_0,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,15,0
geckonum_00999_0,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,13,0
geckonum_00999_0,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,8,0
geckonum_00999_1,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,5,1
geckonum_00999_1,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,6,1
geckonum_00999_1,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,11,1
geckonum_00999_1,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,3,1
geckonum_00999_1,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,14,1
geckonum_00999_1,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,5,0
geckonum_00999_1,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,6,0
geckonum_00999_1,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,11,0
geckonum_00999_1,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,3,0
geckonum_00999_1,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,14,0
geckonum_00999_1,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,5,0
geckonum_00999_1,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,6,0
geckonum_00999_1,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,11,0
geckonum_00999_1,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,3,0
geckonum_00999_1,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,14,0
geckonum_00999_2,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,5,1
geckonum_00999_2,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,6,1
geckonum_00999_2,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,3,1
geckonum_00999_2,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,14,1
geckonum_00999_2,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,12,1
geckonum_00999_2,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,5,0
geckonum_00999_2,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,6,0
geckonum_00999_2,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,3,0
geckonum_00999_2,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,14,0
geckonum_00999_2,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,12,0
geckonum_00999_2,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,5,0
geckonum_00999_2,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,6,0
geckonum_00999_2,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,3,0
geckonum_00999_2,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,14,0
geckonum_00999_2,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,12,0
geckonum_00999_3,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,6,1
geckonum_00999_3,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,3,1
geckonum_00999_3,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,14,1
geckonum_00999_3,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,12,1
geckonum_00999_3,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,7,1
geckonum_00999_3,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,6,0
geckonum_00999_3,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,3,0
geckonum_00999_3,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,14,0
geckonum_00999_3,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,12,0
geckonum_00999_3,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,7,0
geckonum_00999_3,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,6,0
geckonum_00999_3,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,3,0
geckonum_00999_3,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,14,0
geckonum_00999_3,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,12,1
geckonum_00999_3,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,7,0
geckonum_00999_4,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,5,1
geckonum_00999_4,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,6,1
geckonum_00999_4,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,3,1
geckonum_00999_4,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,14,1
geckonum_00999_4,imagen_a,0,Is there pizza?,There is one pizza and half of another pizza on the table.,12,1
geckonum_00999_4,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,5,0
geckonum_00999_4,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,6,0
geckonum_00999_4,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,3,0
geckonum_00999_4,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,14,0
geckonum_00999_4,imagen_a,1,Is there one and a half pizza?,There is one pizza and half of another pizza on the table.,12,0
geckonum_00999_4,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,5,0
geckonum_00999_4,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,6,0
geckonum_00999_4,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,3,0
geckonum_00999_4,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,14,0
geckonum_00999_4,imagen_a,4,Is the half pizza next to the whole pizza?,There is one pizza and half of another pizza on the table.,12,0
geckonum_01000_0,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,0,1
geckonum_01000_0,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,15,1
geckonum_01000_0,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,1,1
geckonum_01000_0,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,13,1
geckonum_01000_0,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,8,1
geckonum_01000_0,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,0,0
geckonum_01000_0,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,15,0
geckonum_01000_0,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,1,0
geckonum_01000_0,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,13,0
geckonum_01000_0,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,8,0
geckonum_01000_0,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,0,0
geckonum_01000_0,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,15,0
geckonum_01000_0,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,1,0
geckonum_01000_0,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,13,0
geckonum_01000_0,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,8,0
geckonum_01000_0,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,0,0
geckonum_01000_0,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,15,0
geckonum_01000_0,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,1,0
geckonum_01000_0,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,13,0
geckonum_01000_0,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,8,0
geckonum_01000_1,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,5,1
geckonum_01000_1,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,12,1
geckonum_01000_1,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,6,1
geckonum_01000_1,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,11,1
geckonum_01000_1,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,14,1
geckonum_01000_1,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,5,0
geckonum_01000_1,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,12,0
geckonum_01000_1,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,6,0
geckonum_01000_1,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,11,0
geckonum_01000_1,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,14,0
geckonum_01000_1,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,5,0
geckonum_01000_1,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,12,0
geckonum_01000_1,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,6,0
geckonum_01000_1,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,11,0
geckonum_01000_1,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,14,0
geckonum_01000_1,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,5,0
geckonum_01000_1,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,12,0
geckonum_01000_1,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,6,0
geckonum_01000_1,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,11,0
geckonum_01000_1,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,14,0
geckonum_01000_2,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,5,1
geckonum_01000_2,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,6,1
geckonum_01000_2,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,14,1
geckonum_01000_2,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,7,1
geckonum_01000_2,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,3,1
geckonum_01000_2,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,5,0
geckonum_01000_2,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,6,0
geckonum_01000_2,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,14,0
geckonum_01000_2,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,7,0
geckonum_01000_2,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,3,0
geckonum_01000_2,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,5,0
geckonum_01000_2,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,6,0
geckonum_01000_2,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,14,0
geckonum_01000_2,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,7,0
geckonum_01000_2,imagen_a,2,Is there half a pizza?,There are two pizzas and half of another pizza on the table.,3,0
geckonum_01000_2,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,5,0
geckonum_01000_2,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,6,0
geckonum_01000_2,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,14,0
geckonum_01000_2,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,7,0
geckonum_01000_2,imagen_a,5,Is the half pizza exactly half a pizza?,There are two pizzas and half of another pizza on the table.,3,0
geckonum_01000_3,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,5,1
geckonum_01000_3,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,12,1
geckonum_01000_3,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,11,1
geckonum_01000_3,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,14,1
geckonum_01000_3,imagen_a,0,Are there pizzas?,There are two pizzas and half of another pizza on the table.,3,1
geckonum_01000_3,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,5,0
geckonum_01000_3,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,12,0
geckonum_01000_3,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,11,0
geckonum_01000_3,imagen_a,1,Are there two pizzas?,There are two pizzas and half of another pizza on the table.,14,0
